	Col0_AWF_NT_R4	Col0_AWF_NT_R5	Col0_AWF_NT_R6	Col0_CL_R1	Col0_CL_R2	Col0_CL_R3	Col0_CL_ribo_R1	Col0_CL_ribo_R2	Col0_CL_ribo_R3	Col0_LSW_R1	Col0_LSW_R2	Col0_LSW_R3
AT1G03400	0	0	0	15.8574850126553	0	5.0727457711582	14.4244472483617	14.3951697667828	5.94373791063891	11.667203711769	0	0
AT1G03410	0	0	0	2.2024284739799	0	4.05819661692656	0.591165870834498	0	2.29258462267501	0	0	0
AT1G03420	0	0	0	0.22024284739799	5.29989056066083	0	4.61109379250908	3.25605030439135	3.14169003848057	16.3340851964767	0	0
AT1G03430	0	0	0	4.84534264275579	0	2.70546441128438	9.10395441085127	7.36895595204358	3.22660058006112	0	0	0
AT1G03440	0	0	0	5.28582833755177	13.2497264016521	4.05819661692656	5.85254212126153	1.71371068652176	5.09463249483335	0	0	0
AT1G03445	0	0	0	0	0	0	0	0	0	0	0	0
AT1G03457	0	0	0	0	0	4.05819661692656	0	0.856855343260881	1.69821083161112	0	0	0
AT1G03470	0	0	0	0	0	3.72001356551602	0	1.02822641191306	2.71713733057779	0	0	0
AT1G03475	0	0	0	24.6671989085749	39.7491792049562	19.9528000332223	30.3859257608932	25.7056602978264	21.3125459367195	0	0	0
AT1G03490	0	0	0	0	0	0	0	0	0	0	0	0
AT1G03495	7.07221253844473	0	0	4.18461410056181	0	0.676366102821094	2.71936300583869	2.22782389247829	2.80204787215834	0	0	0
AT1G03502	0	0	0	0	0	0	0.177349761250349	1.02822641191306	0.254731624741668	0	0	0
AT1G03506	0	0	0	0	0	0	0.0591165870834498	0	0.339642166322224	0	0	0
AT1G03510	0	0	0	0	0	0	0	0	0.169821083161112	0	0	0
AT1G03515	0	0	0	0	0	0	0	0	0	0	0	0
AT1G03520	0	0	0	2.64291416877588	0	2.70546441128438	4.01992792167459	8.22581129530446	2.8869584137389	0	0	0
AT1G03530	0	0	0	2.2024284739799	0	5.0727457711582	2.54201324458834	2.05645282382611	5.85882736905836	0	0	0
AT1G03540	0	0	0	0	0	0	1.00498198041865	0.514113205956529	1.18874758212778	0	0	0
AT1G03545	0	0	0	0	0	0	0.236466348333799	0	0	0	0	0
AT1G03550	0	0	0	0	0	0	1.89173078667039	8.22581129530446	1.86803191477223	0	0	0
AT1G03560	0	0	0	1.54169993178593	0	2.70546441128438	3.31052887667319	2.05645282382611	3.90588491270557	0	0	0
AT1G03570	0	0	0	0	0	0	0	0	0	0	0	0
AT1G03580	0	0	0	0	0	4.05819661692656	0	2.913308167087	6.19846953538058	0	0	0
AT1G03590	0	0	0	3.08339986357186	0	5.41092882256875	2.24643030917109	7.1975848833914	10.69872823915	0	0	0
AT1G03600	14.1444250768895	29.9884012206143	0	66.953825608989	37.0992339246258	45.9928949918344	68.0431917330507	35.3024401423483	46.1913346198224	9.33376296941523	0	0
AT1G03610	0	0	0	5.06558549015377	47.6990150459475	16.5709695191168	5.73430894709463	31.8750187693048	26.4920889731334	16.3340851964767	0	0
AT1G03620	0	0	0	0	0	0	0.709399045001397	0	0	0	0	0
AT1G03630	0	0	0	44.048569479598	0	5.41092882256875	46.1700545121743	7.88306915800011	7.30230657592781	0	0	0
AT1G03640	0	0	0	0	0	0	0	0	0	0	0	0
AT1G03650	0	0	0	0	0	0	0.354699522500699	1.54233961786959	1.10383704054723	0	0	0
AT1G03660	0	0	0	0	0	0	0	0.342742137304352	0	0	0	0
AT1G03670	0	0	0	0	0	0	0	0	0	0	0	0
AT1G03680	0	0	0	47.7926978853639	34.4492886442954	18.2618847761695	46.3474042734246	47.8125281539572	22.1616513525251	28.0012889082457	0	0
AT1G03687	0	0	0	1.54169993178593	0	0	1.3005649158359	0	3.14169003848057	0	0	0
AT1G03700	0	0	0	0	0	0	0	0	0	0	0	0
AT1G03710	0	0	0	0	0	0	0	0	0	0	0	0
AT1G03720	0	0	0	0	0	0	0	0	0	0	0	0
AT1G03730	0	0	24.3981784081683	2.2024284739799	0	3.72001356551602	4.96579331500978	2.39919496113047	2.37749516425557	0	0	0
AT1G03740	134.37203823045	119.953604882457	36.5972676122524	18.2801563340332	0	18.2618847761695	20.8090386533743	16.4516225906089	23.9447727257168	42.0019333623685	0	0
AT1G03743	0	0	0	0	0	0	0.0591165870834498	0.171371068652176	0	0	0	0
AT1G03746	0	0	0	0	0	0	0	0.514113205956529	0	0	0	0
AT1G03750	0	0	0	1.76194277918392	0	0	2.12819713500419	0	1.52838974845001	0	0	0
AT1G03760	0	0	0	1.32145708438794	0	8.79275933667422	1.24144832875245	4.79838992226093	5.51918520273613	0	0	0
AT1G03770	0	0	0	2.2024284739799	0	2.70546441128438	1.24144832875245	0	3.05677949690001	0	0	0
AT1G03780	0	0	0	0	0	0	0.886748806251747	0	0	0	0	0
AT1G03790	0	0	0	0	0	0	0	0	0	0	0	0
AT1G03800	0	0	0	0	0	0	0	0	0.0849105415805559	0	0	0
AT1G03810	0	0	0	0	0	0	0	0	0	0	0	0
AT1G03820	0	0	0	0.44048569479598	0	0	1.83261419958694	2.05645282382611	0.254731624741668	4.66688148470762	0	0
AT1G03830	0	0	0	0	0	5.41092882256875	0.768515632084847	0	2.54731624741668	0	0	0
AT1G03840	0	0	0	0	0	0	0	0	0	0	0	0
AT1G03850	0	0	0	0	0	0	0.768515632084847	0.342742137304352	1.18874758212778	0	0	0
AT1G03860	0	0	0	3.30364271096985	21.1995622426433	7.77821018244258	5.08402648917668	12.5100880116089	5.68900628589725	0	0	0
AT1G03870	42.4332752306684	0	0	1.76194277918392	13.2497264016521	58.8438509454352	0.709399045001397	2.22782389247829	29.8885106363557	0	0	0
AT1G03880	0	0	0	0	0	0	0	0	0	0	0	0
AT1G03890	0	0	0	0	0	0	0	0	0	0	0	0
AT1G03900	0	0	0	15.6372421652573	21.1995622426433	11.4982237479586	13.3012320937762	39.0726036526962	19.1048718556251	28.0012889082457	0	0
AT1G03905	0	0	0	0	0	0	0	0	0	0	0	0
AT1G03910	0	0	0	7.92874250632765	0	13.1891390050113	7.33045679834777	1.54233961786959	14.8593447765973	25.6678481658919	0	0
AT1G03920	0	0	0	1.32145708438794	0	0	0	0	0	0	0	0
AT1G03930	0	0	0	10.5716566751035	0	0	13.9515145516942	5.14113205956529	6.62302224328336	14.0006444541228	0	0
AT1G03935	0	0	0	0	0	0.338183051410547	0.295582935417249	1.37096854921741	0.169821083161112	0	0	0
AT1G03940	0	0	0	6.38704257454172	5.29989056066083	0	3.01494594125594	4.28427671630441	1.27365812370834	0	0	0
AT1G03950	0	0	0	3.52388555836784	0	2.36728135987383	1.59614785125314	3.5987924416957	1.78312137319167	0	0	0
AT1G03960	0	0	0	0	0	0	1.83261419958694	1.54233961786959	1.52838974845001	0	0	0
AT1G03970	0	0	24.3981784081683	12.5538423016854	0	6.42547797680039	10.4636359137706	21.9354967874786	6.36829061854169	0	0	0
AT1G03980	0	0	0	0	0	0	0	0.685484274608705	0	0	0	0
AT1G03982	0	0	0	0	0	0	0	0	0	0	0	0
AT1G03990	0	0	0	5.28582833755177	0	1.01454915423164	0	0	0	0	0	0
AT1G04000	0	0	0	5.06558549015377	0	2.02909830846328	1.3005649158359	2.05645282382611	0.934015957386115	0	0	0
AT1G04010	0	0	0	3.74412840576583	7.94983584099125	1.01454915423164	4.19727768292494	3.25605030439135	1.35856866528889	0	0	0
AT1G04020	0	0	0	1.76194277918392	0	0	1.0640985675021	0	0	0	0	0
AT1G04030	0	0	0	0	0	0	0.591165870834498	0	0	0	0	0
AT1G04040	0	0	0	3.96437125316382	0	11.8364067993691	3.07406252833939	2.913308167087	16.2179134418862	0	0	0
AT1G04050	0	0	0	0	0	0	0.532049283751048	0	0	0	0	0
AT1G04070	0	0	0	0.660728542193971	0	1.01454915423164	0.827632219168297	1.02822641191306	0.764194874225003	0	0	0
AT1G04080	0	0	0	11.4526280646955	0	15.5564203648852	5.49784259876083	9.59677984452187	17.9161242734973	0	0	0
AT1G04090	0	0	0	0	0	0	0	0	0	0	0	0
AT1G04100	0	0	0	0	0	0	1.00498198041865	0	0.169821083161112	0	0	0
AT1G04110	0	0	0	0	0	1.01454915423164	0.472932696667598	0	0.169821083161112	0	0	0
AT1G04120	0	0	0	15.8574850126553	13.2497264016521	6.76366102821094	16.1388282737818	8.05444022665228	10.7836387807306	0	0	0
AT1G04130	0	0	0	0	0	0	1.95084737375384	1.37096854921741	1.10383704054723	0	0	0
AT1G04140	0	0	0	35.0186127362804	23.8495075229737	21.643715290275	24.710733400882	38.2157483094353	32.3509163421918	0	0	0
AT1G04150	0	0	0	0	0	0	0	0	0	0	0	0
AT1G04160	0	0	0	4.4048569479598	0	0	3.72434498625734	0	2.29258462267501	11.667203711769	0	0
AT1G04170	0	0	0	8.36922820112363	0	11.4982237479586	9.69512028168577	10.7963773250871	15.114076401339	11.667203711769	0	0
AT1G04171	0	0	0	0	0	0	0	0	0	0	0	0
AT1G04180	0	0	0	0	0	0	0.354699522500699	0	0	0	0	0
AT1G04190	0	0	0	1.32145708438794	0	0	3.54699522500699	5.82661633417399	3.22660058006112	0	0	0
AT1G04200	0	0	0	5.06558549015377	0	0	8.86748806251747	3.94153457900005	4.41534816218891	14.0006444541228	17.0059725530291	0
AT1G04210	0	0	0	9.69068528551157	42.3991244852866	13.5273220564219	13.3603486808597	9.25403770721752	14.0951499023723	21.0009666811843	0	0
AT1G04220	0	0	0	4.84534264275579	0	1.69091525705273	1.0640985675021	0	0.254731624741668	0	0	0
AT1G04230	0	0	0	3.30364271096985	0	0	3.01494594125594	0	2.80204787215834	0	0	0
AT1G04240	0	0	0	6.60728542193971	0	22.3200813930961	9.63600369460232	12.8528301489132	16.1330029003056	7.00032222706142	0	0
AT1G04250	0	0	0	6.8275282693377	0	0	9.22218758501817	0	0	18.6675259388305	0	0
AT1G04260	0	0	0	3.30364271096985	15.8996716819825	8.11639323385313	3.13317911542284	4.79838992226093	2.20767408109445	0	0	0
AT1G04270	0	0	36.5972676122524	11.2323852172975	0	17.2473356219379	17.1438102542004	34.7883269363918	25.4731624741668	46.6688148470762	0	0
AT1G04280	0	0	0	2.42267132137789	0	5.0727457711582	2.60112983167179	4.96976099091311	11.8874758212778	21.0009666811843	0	0
AT1G04290	0	0	0	1.98218562658191	0	2.02909830846328	3.96081133459114	2.57056602978264	1.78312137319167	0	0	0
AT1G04295	0	0	0	0	7.94983584099125	1.01454915423164	0	0	0	30.3347296505995	0	0
AT1G04300	0	0	0	24.2267132137789	0	39.9056000664445	18.0896756475356	7.88306915800011	43.219465664503	0	0	0
AT1G04310	0	0	0	1.76194277918392	0	2.02909830846328	0.591165870834498	2.22782389247829	2.54731624741668	0	0	0
AT1G04320	0	0	0	0	0	0	0	0	0	0	0	0
AT1G04330	0	0	0	0	0	0	0	0	0	0	0	0
AT1G04340	0	0	0	3.30364271096985	0	1.69091525705273	2.06908054792074	3.25605030439135	2.03785299793334	0	0	0
AT1G04350	0	0	0	15.8574850126553	37.0992339246258	2.70546441128438	18.9173078667039	8.73992450126099	3.90588491270557	0	0	0
AT1G04360	0	0	0	0.44048569479598	0	0	0.354699522500699	0.342742137304352	0.339642166322224	0	0	0
AT1G04370	0	0	0	0	0	0	0	0	0	0	0	0
AT1G04380	0	0	0	0	0	0	0	0	0	0	0	0
AT1G04390	0	0	0	1.32145708438794	0	3.72001356551602	2.12819713500419	2.22782389247829	2.54731624741668	7.00032222706142	0	0
AT1G04400	0	99.9613374020478	0	32.8161842623005	21.1995622426433	25.363728855791	38.0119654946582	41.1290564765223	48.4839192424974	0	0	0
AT1G04410	77.794337922892	0	73.1945352245048	78.6266965210825	76.848413129582	67.9747933335199	102.862861525203	112.762163173132	92.5524903228059	72.336663012968	0	0
AT1G04420	0	0	0	12.5538423016854	0	6.08729492538984	14.8973799450293	6.34072954013052	8.6608752412167	7.00032222706142	0	0
AT1G04425	0	0	0	0	0	0	0	0	0	0	0	0
AT1G04430	70.7221253844473	0	0	32.8161842623005	0	27.0546441128438	31.0953248058946	19.1935596890437	44.4082132466307	21.0009666811843	0	0
AT1G04440	0	0	0	14.0955422334714	23.8495075229737	14.5418712106535	14.6017970096121	32.5605030439135	14.6895236934362	46.6688148470762	0	0
AT1G04445	0	0	0	0	0	0	0	0	0	0	0	0
AT1G04450	0	0	0	0	0	0	0	0	0	0	0	0
AT1G04457	0	0	0	0	0	0	0	0	0	0	0	0
AT1G04470	0	0	0	0	0	0	0	0	0	0	0	0
AT1G04480	0	0	0	3.96437125316382	13.2497264016521	3.04364746269492	8.51278854001677	21.0786414442177	7.98159090857225	0	0	0
AT1G04490	0	0	0	0	0	0	0.295582935417249	0	0	0	0	0
AT1G04500	0	0	0	0	0	0	0	0.514113205956529	0	0	0	0
AT1G04501	0	0	0	0	0	0	0	0	0	0	0	0
AT1G04510	0	0	0	8.14898535372564	0	3.72001356551602	7.03487386293053	12.1673458743045	10.9534598638917	11.667203711769	0	0
AT1G04520	0	0	0	0	0	0	1.35968150291935	0	0	0	0	0
AT1G04530	0	0	0	23.125498976789	0	2.70546441128438	26.7206973617193	9.76815091317405	4.33043762060835	16.3340851964767	0	0
AT1G04540	0	0	0	2.2024284739799	0	0	1.47791467708624	0	0.169821083161112	0	0	0
AT1G04550	0	0	0	2.86315701617387	0	3.04364746269492	7.09399045001398	3.25605030439135	2.80204787215834	0	0	0
AT1G04555	0	0	0	1.76194277918392	0	0	1.53703126416969	3.08467923573917	0	0	0	0
AT1G04560	0	0	0	0	0	0	0	0	0	0	0	0
AT1G04570	0	0	0	2.64291416877588	0	0	4.25639427000839	0	0	0	0	0
AT1G04580	0	0	0	0	0	0	0	0	0	0	0	0
AT1G04590	0	0	0	0	0	0	2.48289665750489	0	2.29258462267501	0	0	0
AT1G04600	0	0	0	0	0	0	1.59614785125314	0	0	0	0	0
AT1G04610	0	0	0	0	0	0	0	0	0	0	0	0
AT1G04620	0	0	0	0	0	7.77821018244258	2.30554689625454	20.9072703755655	6.96266440960558	0	0	0
AT1G04625	0	0	0	0	0	0	0	0.685484274608705	0.339642166322224	0	0	0
AT1G04630	0	0	0	1.10121423698995	0	0	3.19229570250629	0.856855343260881	1.69821083161112	0	0	0
AT1G04635	0	0	0	0	0	0	0	0	0.424552707902779	0	0	0
AT1G04640	0	0	0	5.28582833755177	0	1.69091525705273	4.19727768292494	2.74193709843482	0.934015957386115	0	0	0
AT1G04645	0	0	0	0	0	0	0	0	0	0	0	0
AT1G04650	0	0	0	0	0	1.01454915423164	0.827632219168297	0	0	0	0	0
AT1G04660	0	0	0	0	0	1.01454915423164	0	0	2.20767408109445	0	0	0
AT1G04670	0	0	0	0	0	0	0	0	0	0	0	0
AT1G04680	0	0	0	31.7149700253106	0	19.2764339304012	28.0803788646387	2.22782389247829	11.6327441965362	0	0	0
AT1G04684	0	0	0	0	0	0	0	0	0	0	0	0
AT1G04690	0	0	0	25.5481702981669	79.4983584099125	4.39637966833711	27.3709798196373	24.334691748609	12.8214917786639	14.0006444541228	0	0
AT1G04700	0	0	0	0	0	1.01454915423164	0.532049283751048	0	0	0	0	0
AT1G04710	0	0	0	5.72631403234775	0	2.70546441128438	3.96081133459114	5.14113205956529	1.61330029003056	0	0	0
AT1G04720	0	0	0	0	0	0	0	0	0	0	0	0
AT1G04730	0	0	0	0	0	0	0.709399045001397	0	0	0	0	0
AT1G04750	0	0	0	14.9765136230633	26.4994528033042	8.45457628526367	14.1288643129445	17.1371068652176	19.1048718556251	0	0	0
AT1G04760	0	0	0	0	0	0	0	0	0	0	0	0
AT1G04770	0	0	0	6.8275282693377	0	0	10.9956851975217	1.71371068652176	0.849105415805559	0	0	0
AT1G04778	0	0	0	0	0	0	0	0	0	0	0	0
AT1G04780	0	0	0	9.91092813290956	13.2497264016521	14.203688159243	16.0797116866983	11.9959748056523	18.5954086061417	0	0	0
AT1G04790	0	0	0	6.38704257454172	0	4.73456271974766	4.25639427000839	2.74193709843482	4.83990087009169	0	0	0
AT1G04800	0	0	0	5.28582833755177	0	5.0727457711582	4.72932696667598	0	4.07570599586668	0	0	0
AT1G04810	0	0	0	12.3335994542875	0	14.203688159243	9.04483782376782	8.91129556991316	13.9253288192112	0	0	0
AT1G04820	0	49.9806687010239	60.9954460204207	40.3044410738322	0	38.5528678608024	27.4300964067207	7.36895595204358	49.4179351998835	56.0025778164914	0	0
AT1G04830	0	0	0	4.6250997953578	0	4.05819661692656	4.01992792167459	8.39718236395663	2.63222678899723	0	0	0
AT1G04840	0	0	0	0	0	1.01454915423164	0.354699522500699	0	0.764194874225003	0	0	0
AT1G04850	0	0	0	18.0599134866352	0	12.1745898507797	14.8973799450293	8.73992450126099	14.6046131518556	16.3340851964767	0	0
AT1G04860	0	0	0	6.38704257454172	0	5.41092882256875	6.91664068876363	13.3669433548697	10.2741755312473	0	0	0
AT1G04870	0	0	0	1.98218562658191	7.94983584099125	5.0727457711582	3.54699522500699	7.71169808934793	9.17033849070004	0	0	0
AT1G04880	0	0	0	0	0	0	0	0	0	0	0	0
AT1G04890	0	0	0	0	0	0	0	0	0	0	0	0
AT1G04900	0	0	0	0	0	1.69091525705273	0.472932696667598	0	2.54731624741668	0	0	0
AT1G04910	0	0	0	5.94655687974574	0	8.45457628526367	7.03487386293053	6.85484274608705	5.68900628589725	0	0	0
AT1G04920	0	0	0	0.660728542193971	0	0	0	0	0	0	0	0
AT1G04930	0	0	0	0	0	0	0.177349761250349	0	0	0	0	0
AT1G04940	0	0	0	7.26801396413368	0	0	6.20724164376223	9.25403770721752	5.26445357799447	0	0	0
AT1G04945	0	0	0	1.76194277918392	0	7.10184407962149	1.95084737375384	0	1.69821083161112	0	0	0
AT1G04950	0	0	0	2.2024284739799	0	4.39637966833711	2.95582935417249	9.59677984452187	6.19846953538058	18.6675259388305	0	0
AT1G04960	0	0	0	3.74412840576583	0	0	6.38459140501258	4.62701885360876	3.14169003848057	18.6675259388305	0	0
AT1G04970	0	0	0	5.94655687974574	0	4.05819661692656	4.25639427000839	8.91129556991316	2.46240570583612	7.00032222706142	0	0
AT1G04980	0	0	0	2.64291416877588	0	0	2.66024641875524	0	0.254731624741668	0	0	0
AT1G04985	0	0	0	4.84534264275579	0	2.36728135987383	6.44370799209603	11.3104905310436	6.96266440960558	0	0	0
AT1G04990	0	0	0	4.84534264275579	0	2.70546441128438	3.96081133459114	2.913308167087	2.20767408109445	0	0	0
AT1G05000	0	0	0	0	0	0	0	1.88508175517394	0	0	0	0
AT1G05010	0	0	195.185427265346	30.6137557883206	82.1483036902429	42.2728814263184	34.0511541600671	139.153307745567	49.4179351998835	86.3373074670909	0	0
AT1G05020	0	0	0	0.44048569479598	0	1.01454915423164	0	0	0.849105415805559	0	0	0
AT1G05030	0	0	0	0	0	0	3.96081133459114	6.85484274608705	4.33043762060835	0	0	0
AT1G05040	0	0	0	0	0	0	0	0	0	0	0	0
AT1G05055	0	0	0	2.2024284739799	0	0	1.71438102542004	0	2.97186895531946	0	0	0
AT1G05060	0	0	0	1.54169993178593	0	3.04364746269492	4.78844355375943	4.62701885360876	5.85882736905836	0	0	0
AT1G05061	0	0	0	0	0	0	0	0	0.509463249483335	0	0	0
AT1G05065	0	0	0	0.44048569479598	0	0	0.236466348333799	0.171371068652176	0	0	0	0
AT1G05070	0	0	0	3.52388555836784	0	4.73456271974766	4.72932696667598	4.45564778495658	3.14169003848057	0	0	0
AT1G05080	0	0	0	0	0	0	0	0	0	0	0	0
AT1G05085	0	0	0	0	0	0	0	0	0	0	0	0
AT1G05090	0	0	0	4.18461410056181	5.29989056066083	5.0727457711582	5.43872601167738	7.02621381473922	4.58516924535002	0	0	0
AT1G05100	0	0	0	0	0	0	0.413816109584149	0	0.254731624741668	0	0	0
AT1G05120	0	0	0	4.18461410056181	0	5.41092882256875	4.43374403125874	3.08467923573917	6.19846953538058	11.667203711769	0	0
AT1G05135	84.8665504613367	19.9922674804096	48.7963568163365	5.50607118494976	26.4994528033042	27.0546441128438	1.77349761250349	7.02621381473922	12.2271179876	4.66688148470762	0	0
AT1G05136	0	0	0	0	0	0	0	0	0	0	0	0
AT1G05140	0	0	0	13.4348136912774	15.8996716819825	5.0727457711582	8.98572123668437	10.7963773250871	6.02864845221947	0	0	0
AT1G05150	14.1444250768895	0	0	10.5716566751035	7.94983584099125	6.42547797680039	8.09897243043262	1.71371068652176	10.2741755312473	14.0006444541228	0	0
AT1G05160	0	0	0	1.10121423698995	0	5.0727457711582	3.66522839917389	2.913308167087	4.16061653744724	0	0	0
AT1G05170	0	0	0	9.69068528551157	0	0	10.8183354362713	1.37096854921741	1.35856866528889	0	0	0
AT1G05180	0	0	0	6.60728542193971	21.1995622426433	2.70546441128438	6.79840751459673	8.73992450126099	4.2455270790278	0	0	0
AT1G05190	0	0	0	35.8995841258724	34.4492886442954	23.6728135987383	38.8395977138265	17.3084779338698	29.3790473868723	21.0009666811843	0	0
AT1G05200	0	0	0	20.4825848080131	0	7.10184407962149	24.0604509429641	16.9657357965654	10.4439966144084	0	0	0
AT1G05205	0	0	0	0	0	0	1.71438102542004	0.514113205956529	0	0	0	0
AT1G05210	0	0	0	1.32145708438794	0	0	0	0.514113205956529	0	0	0	0
AT1G05220	0	0	0	0	0	0	0	0	0	0	0	0
AT1G05230	0	0	0	7.70849965892966	0	5.0727457711582	5.61607577292773	5.48387419686964	5.60409574431669	16.3340851964767	0	0
AT1G05240	0	0	0	0	0	0	0	0	0	0	0	0
AT1G05250	0	0	0	0	0	0	0	0	0	0	0	0
AT1G05260	0	0	0	0	0	0	0	0	0	0	0	0
AT1G05270	0	0	0	8.14898535372564	7.94983584099125	8.79275933667422	5.32049283751048	14.7379119040872	6.87775386802503	0	0	0
AT1G05280	0	0	0	0	0	0	0	0	0	0	0	0
AT1G05290	0	0	0	0	0	0	0	0	0	0	0	0
AT1G05291	0	0	0	0	0	0	0	0	0	0	0	0
AT1G05300	0	0	0	0	0	0	1.65526443833659	4.45564778495658	3.05677949690001	0	0	0
AT1G05310	0	0	0	0	0	0	1.41879809000279	2.74193709843482	0.254731624741668	0	0	0
AT1G05320	0	0	0	6.38704257454172	0	6.76366102821094	9.39953734626852	2.39919496113047	4.92481141167224	18.6675259388305	0	0
AT1G05330	0	0	0	0	0	0	0	0	0	0	0	0
AT1G05340	0	0	0	0	0	0	0	16.1088804533046	0	14.0006444541228	0	0
AT1G05350	0	0	0	1.98218562658191	0	0	4.31551085709184	3.5987924416957	5.68900628589725	0	0	0
AT1G05360	0	0	0	0	0	0	2.36466348333799	0	1.95294245635279	0	0	0
AT1G05370	0	0	0	0	0	0	0	0	0	0	0	0
AT1G05380	35.3610626922236	0	0	9.91092813290956	0	16.5709695191168	12.5918330487748	13.1955722862176	18.170855898239	0	0	0
AT1G05385	0	0	0	2.86315701617387	0	0	2.06908054792074	2.22782389247829	2.03785299793334	0	0	0
AT1G05390	0	0	0	0	0	0	0	0	0	0	0	0
AT1G05400	0	0	0	0	0	0	0	0	0	0	0	0
AT1G05410	0	0	0	2.86315701617387	0	0	3.01494594125594	3.08467923573917	5.17954303641391	0	0	0
AT1G05420	0	0	0	1.10121423698995	0	1.69091525705273	0	0	0	0	0	0
AT1G05430	0	0	0	3.08339986357186	0	2.70546441128438	4.61109379250908	3.77016351034788	3.05677949690001	0	0	0
AT1G05440	0	0	0	0	0	0	0	0	0	0	0	0
AT1G05450	0	0	0	0	0	0	0	0	0	0	0	0
AT1G05460	0	0	0	3.96437125316382	0	0	3.25141228958974	0	2.46240570583612	0	0	0
AT1G05470	0	0	0	4.18461410056181	0	5.41092882256875	3.72434498625734	0	3.14169003848057	0	0	0
AT1G05490	0	0	0	0	0	2.02909830846328	0.472932696667598	0	0	0	0	0
AT1G05500	0	0	0	11.2323852172975	0	3.72001356551602	10.7592188491879	4.45564778495658	6.96266440960558	0	0	0
AT1G05510	0	0	0	0	0	0	0	0	0	0	0	0
AT1G05520	0	0	0	12.3335994542875	0	0	8.57190512710022	5.65524526552182	8.83069632437781	11.667203711769	0	0
AT1G05530	0	0	0	0	0	0	0	0	0	0	0	0
AT1G05540	0	0	0	0	0	0	0.768515632084847	0	0	0	0	0
AT1G05550	0	0	0	0	0	0	0	1.02822641191306	0	0	0	0
AT1G05560	7.07221253844473	0	0	14.0955422334714	5.29989056066083	1.69091525705273	9.99070321710302	5.14113205956529	1.52838974845001	18.6675259388305	0	0
AT1G05562	7.07221253844473	0	0	0	5.29989056066083	1.69091525705273	0.472932696667598	0	0	9.33376296941523	0	0
AT1G05570	35.3610626922236	0	0	28.1910844669428	7.94983584099125	32.4655729354125	28.5533115613063	11.1391194623915	36.5964434212196	28.0012889082457	0	0
AT1G05575	0	0	0	1.32145708438794	0	0	1.3005649158359	0.685484274608705	1.18874758212778	7.00032222706142	0	0
AT1G05577	0	0	0	0	0	0	0	0	0	0	0	0
AT1G05580	0	0	0	0	0	0	0	0	0	0	0	0
AT1G05590	0	0	0	4.84534264275579	0	2.70546441128438	5.20225966334358	0	3.05677949690001	0	0	0
AT1G05600	0	0	24.3981784081683	1.76194277918392	0	1.01454915423164	0.827632219168297	3.25605030439135	3.31151112164168	0	0	0
AT1G05610	0	0	0	0	0	0	0	0	0	0	0	0
AT1G05615	0	0	0	0	0	0	0	0	0	0	0	0
AT1G05620	0	0	0	5.06558549015377	0	0	0.768515632084847	0	1.52838974845001	0	0	0
AT1G05630	0	0	0	12.1133566068895	0	9.80730849090586	11.0548017846051	3.25605030439135	11.1232809470528	0	0	0
AT1G05640	0	0	0	2.86315701617387	0	0	0	0.514113205956529	1.10383704054723	0	0	0
AT1G05650	0	0	0	0	0	0	0	0	0	0	0	0
AT1G05660	0	0	0	0	0	0	0	0	0	0	0	0
AT1G05670	0	0	0	1.32145708438794	0	0	2.12819713500419	3.5987924416957	1.69821083161112	0	0	0
AT1G05675	0	0	0	0	0	0	1.24144832875245	0	0	0	0	0
AT1G05680	0	0	0	0	0	0	0	0	0	0	0	0
AT1G05690	0	0	0	2.2024284739799	0	1.01454915423164	2.30554689625454	0	0.594373791063891	0	0	0
AT1G05700	0	0	0	0	0	0	0	0	0	0	0	0
AT1G05710	0	0	0	0	0	0	0	4.11290564765223	0.254731624741668	7.00032222706142	0	0
AT1G05720	0	0	0	1.54169993178593	0	0	2.89671276708904	7.88306915800011	2.63222678899723	0	0	0
AT1G05730	0	0	0	0	0	0	0	0	0	0	0	0
AT1G05740	0	0	0	0	0	0	0	0	0	0	0	0
AT1G05750	0	0	0	0.44048569479598	0	0	1.83261419958694	1.54233961786959	1.44347920686945	0	0	0
AT1G05760	0	0	0	0	0	0	0	0	0	0	0	0
AT1G05770	0	0	0	0	0	0.676366102821094	0	0	0	0	0	0
AT1G05780	0	0	0	1.32145708438794	0	0	0.768515632084847	2.74193709843482	0	0	0	0
AT1G05785	0	0	0	0	0	1.01454915423164	0	1.88508175517394	0.679284332644447	0	0	0
AT1G05790	0	0	0	2.64291416877588	0	2.70546441128438	4.37462744417529	5.14113205956529	5.17954303641391	0	0	0
